year,topic_id,weighted_mass,year_mass,prevalence_pct,topic_name
1973,1,0.7286649435655244,3.922701427016081,18.57559024368074,1_canción_almas_cantar_vivo vivo
1973,3,0.4400836781948841,3.922701427016081,11.21889306088857,3_humor_quinta_quinta vergara_vergara
1973,8,1.2573501091762482,3.922701427016081,32.05316878100225,8_anthony_amas_your_you
1973,10,0.2148372459759646,3.922701427016081,5.476767731960342,10_maestro_hora hora_ruperto_hora
1973,12,1.2817654501034597,3.922701427016081,32.67558018246809,12_perro_perrito_selva_lobo
1974,2,1.0,2.856121762074899,35.012512886478824,2_chiste_programa_hoy hoy_chistes
1974,3,0.2950405387510038,2.856121762074899,10.330110665053175,3_humor_quinta_quinta vergara_vergara
1974,4,0.3582625540388792,2.856121762074899,12.543672290029074,4_chileno_chile_argentino_chilenos
1974,8,1.0,2.856121762074899,35.012512886478824,8_anthony_amas_your_you
1974,12,0.2028186692850163,2.856121762074899,7.1011912719601185,12_perro_perrito_selva_lobo
1976,3,0.3721180560903396,0.5379497498613661,69.1733858387772,3_humor_quinta_quinta vergara_vergara
1976,6,0.1658316937710265,0.5379497498613661,30.826614161222796,6_quinta_vergara_público_quinta vergara
1977,1,0.3059050464616763,2.6175241843207555,11.686808790309547,1_canción_almas_cantar_vivo vivo
1977,8,0.5962140602791318,2.6175241843207555,22.777786117527263,8_anthony_amas_your_you
1977,10,0.5598915473924131,2.6175241843207555,21.390119363413035,10_maestro_hora hora_ruperto_hora
1977,13,0.1555135301875342,2.6175241843207555,5.941245208700518,13_ay ay_salta salta_salta_ay
1977,22,1.0,2.6175241843207555,38.20404052004963,22_verdad_agradecer_emocionado_quiero agradecer
1978,1,1.347513698767602,5.860917987181812,22.9915126216524,1_canción_almas_cantar_vivo vivo
1978,2,1.0,5.860917987181812,17.062173573953118,2_chiste_programa_hoy hoy_chistes
1978,8,2.0,5.860917987181812,34.124347147906235,8_anthony_amas_your_you
1978,14,0.3152244806626598,5.860917987181812,5.378414803825529,14_ho_ho ho_aplauso_muchas
1978,20,0.19817980775155,5.860917987181812,3.3813782787096054,20_hermana_fea_curado_marihuana
1978,21,1.0,5.860917987181812,17.062173573953118,21_buenas noches_noches_buenas_pecadora
1979,1,1.0,3.0708865400411516,32.56388625763424,1_canción_almas_cantar_vivo vivo
1979,5,0.282289499444651,3.0708865400411516,9.192443151640118,5_colegio_niños_papá_hijo
1979,9,1.0,3.0708865400411516,32.56388625763424,9_auto_dijo dijo_micro_carabineros
1979,14,0.2859825115063005,3.0708865400411516,9.312701976363742,14_ho_ho ho_aplauso_muchas
1979,19,0.3330247082303776,3.0708865400411516,10.844578719795843,19_través_mar_viña_viña mar
1979,22,0.1695898208598223,3.0708865400411516,5.522503636931819,22_verdad_agradecer_emocionado_quiero agradecer
1980,4,0.4789575845013327,4.342897445813683,11.028526242613024,4_chileno_chile_argentino_chilenos
1980,9,2.86393986131235,4.342897445813683,65.9453716567273,9_auto_dijo dijo_micro_carabineros
1980,14,1.0,4.342897445813683,23.02610210065968,14_ho_ho ho_aplauso_muchas
1984,9,0.2742449508405813,2.2742449508405813,12.058725281074842,9_auto_dijo dijo_micro_carabineros
1984,19,1.0,2.2742449508405813,43.97063735946258,19_través_mar_viña_viña mar
1984,29,1.0,2.2742449508405813,43.97063735946258,29_reggaeton_calmado_dale_ten
1988,2,0.175610980846503,1.3338146079803668,13.166071191288673,2_chiste_programa_hoy hoy_chistes
1988,7,0.1582036271338638,1.3338146079803668,11.86099073944109,7_vieja_suegra_abuela_abuelita
1988,12,1.0,1.3338146079803668,74.97293806927024,12_perro_perrito_selva_lobo
1989,1,0.1756570850947271,6.644796862282766,2.643528293419967,1_canción_almas_cantar_vivo vivo
1989,3,0.1549512552829964,6.644796862282766,2.331918619853251,3_humor_quinta_quinta vergara_vergara
1989,7,2.0,6.644796862282766,30.09873802692768,7_vieja_suegra_abuela_abuelita
1989,12,0.4586750716397942,6.644796862282766,6.902770410384226,12_perro_perrito_selva_lobo
1989,13,2.0,6.644796862282766,30.09873802692768,13_ay ay_salta salta_salta_ay
1989,14,1.0,6.644796862282766,15.04936901346384,14_ho_ho ho_aplauso_muchas
1989,19,0.3881576855739398,6.644796862282766,5.84152824561429,19_través_mar_viña_viña mar
1989,22,0.467355764691308,6.644796862282766,7.033409363409069,22_verdad_agradecer_emocionado_quiero agradecer
1990,1,0.2479808210049945,3.1270456322255837,7.9301951480797985,1_canción_almas_cantar_vivo vivo
1990,4,1.0,3.1270456322255837,31.979066429173887,4_chileno_chile_argentino_chilenos
1990,6,0.360052344427626,3.1270456322255837,11.514137840430848,6_quinta_vergara_público_quinta vergara
1990,7,0.3571223644669499,3.1270456322255837,11.42043981663224,7_vieja_suegra_abuela_abuelita
1990,16,1.0,3.1270456322255837,31.979066429173887,16_comida_comer_dieta_mamá
1990,29,0.1618901023260132,3.1270456322255837,5.177094336509334,29_reggaeton_calmado_dale_ten
1991,0,0.8582337222238519,9.035711460174094,9.498241793207018,0_presidente_país_huevón_pesos
1991,1,0.244917783596964,9.035711460174094,2.7105533933488966,1_canción_almas_cantar_vivo vivo
1991,4,2.847236144754691,9.035711460174094,31.51092370871073,4_chileno_chile_argentino_chilenos
1991,5,0.2167987355121216,9.035711460174094,2.3993543448978665,5_colegio_niños_papá_hijo
1991,7,0.3054177856020678,9.035711460174094,3.3801188423095487,7_vieja_suegra_abuela_abuelita
1991,9,2.156716331525653,9.035711460174094,23.868804808914284,9_auto_dijo dijo_micro_carabineros
1991,14,1.2526053092197542,9.035711460174094,13.862829891600144,14_ho_ho ho_aplauso_muchas
1991,20,1.0,9.035711460174094,11.06719713669047,20_hermana_fea_curado_marihuana
1991,22,0.1537856477389898,9.035711460174094,1.7019760803210373,22_verdad_agradecer_emocionado_quiero agradecer
1992,1,0.3738666824811436,0.9891268237125934,37.79764874618105,1_canción_almas_cantar_vivo vivo
1992,3,0.2032409599595873,0.9891268237125934,20.54751272407533,3_humor_quinta_quinta vergara_vergara
1992,23,0.2523080751387231,0.9891268237125934,25.508162258880894,23_amante_marido_mujer_matrimonio
1992,24,0.1597111061331395,0.9891268237125934,16.146676270862724,24_amor_dije_pa_pa pa
1993,1,0.1806615471888937,9.182406900203476,1.9674748587419968,1_canción_almas_cantar_vivo vivo
1993,3,1.0,9.182406900203476,10.8903908405305,3_humor_quinta_quinta vergara_vergara
1993,4,0.3849839590003806,9.182406900203476,4.192625780848915,4_chileno_chile_argentino_chilenos
1993,9,0.4546663130207565,9.182406900203476,4.95149385081902,9_auto_dijo dijo_micro_carabineros
1993,10,0.1918276485123145,9.182406900203476,2.089078066319014,10_maestro_hora hora_ruperto_hora
1993,13,2.0,9.182406900203476,21.780781681061,13_ay ay_salta salta_salta_ay
1993,14,1.0,9.182406900203476,10.8903908405305,14_ho_ho ho_aplauso_muchas
1993,17,0.2733016929665459,9.182406900203476,2.9763622537843504,17_natalia_chiqui_alison_javiera
1993,18,1.0,9.182406900203476,10.8903908405305,18_doctor_farmacia_examen_consulta
1993,19,0.1819793694046307,9.182406900203476,1.9818264577297064,19_través_mar_viña_viña mar
