decade,topic_id,weighted_mass,decade_mass,prevalence_pct,topic_name
1970,1,3.5238889192613017,19.6414013137253,17.941127839991886,1_canción_almas_cantar_vivo vivo
1970,2,2.0,19.6414013137253,10.182572862570714,2_chiste_programa_hoy hoy_chistes
1970,3,1.1072422730362275,19.6414013137253,5.637287560854901,3_humor_quinta_quinta vergara_vergara
1970,4,0.3582625540388792,19.6414013137253,1.8240172802157826,4_chileno_chile_argentino_chilenos
1970,5,0.282289499444651,19.6414013137253,1.4372166982168868,5_colegio_niños_papá_hijo
1970,6,0.2980123850686885,19.6414013137253,1.5172664124552004,6_quinta_vergara_público_quinta vergara
1970,8,4.85356416945538,19.6414013137253,24.710885399320958,8_anthony_amas_your_you
1970,9,1.0,19.6414013137253,5.091286431285357,9_auto_dijo dijo_micro_carabineros
1970,10,0.7747287933683777,19.6414013137253,3.9443661936024985,10_maestro_hora hora_ruperto_hora
1970,11,0.128613682953268,19.6414013137253,0.6548090988976102,11_hijos_mamá_papá_hijo
1970,12,1.7349189203334108,19.6414013137253,8.832969158473736,12_perro_perrito_selva_lobo
1970,13,0.1555135301875342,19.6414013137253,0.7917639261250785,13_ay ay_salta salta_salta_ay
1970,14,0.6012069921689602,19.6414013137253,3.060917001623709,14_ho_ho ho_aplauso_muchas
1970,19,0.3330247082303776,19.6414013137253,1.6955241782960861,19_través_mar_viña_viña mar
1970,20,0.3205450653184207,19.6414013137253,1.6319867416711538,20_hermana_fea_curado_marihuana
1970,21,1.0,19.6414013137253,5.091286431285357,21_buenas noches_noches_buenas_pecadora
1970,22,1.1695898208598223,19.6414013137253,5.954716785113084,22_verdad_agradecer_emocionado_quiero agradecer
1980,1,0.4664494982912737,15.285834142286884,3.0515148466833297,1_canción_almas_cantar_vivo vivo
1980,2,0.175610980846503,15.285834142286884,1.1488478758296288,2_chiste_programa_hoy hoy_chistes
1980,3,0.29644330108595895,15.285834142286884,1.939333492216007,3_humor_quinta_quinta vergara_vergara
1980,4,0.4789575845013327,15.285834142286884,3.1333428064376263,4_chileno_chile_argentino_chilenos
1980,7,2.158203627133864,15.285834142286884,14.118978441375258,7_vieja_suegra_abuela_abuelita
1980,9,3.1381848121529314,15.285834142286884,20.530020036469097,9_auto_dijo dijo_micro_carabineros
1980,12,1.4586750716397943,15.285834142286884,9.542659288736498,12_perro_perrito_selva_lobo
1980,13,2.1255955685968972,15.285834142286884,13.905656366613508,13_ay ay_salta salta_salta_ay
1980,14,2.0,15.285834142286884,13.084009556712251,14_ho_ho ho_aplauso_muchas
1980,19,1.5203579333470207,15.285834142286884,9.946188864767853,19_través_mar_viña_viña mar
1980,22,0.467355764691308,15.285834142286884,3.057443645802818,22_verdad_agradecer_emocionado_quiero agradecer
1980,29,1.0,15.285834142286884,6.542004778356126,29_reggaeton_calmado_dale_ten
1990,0,1.152865410872757,123.18676148347572,0.9358679431047486,0_presidente_país_huevón_pesos
1990,1,5.155619666463118,123.18676148347572,4.185205946139507,1_canción_almas_cantar_vivo vivo
1990,2,3.8823234291039155,123.18676148347572,3.151575203659113,2_chiste_programa_hoy hoy_chistes
1990,3,9.544322450885183,123.18676148347572,7.747847525129929,3_humor_quinta_quinta vergara_vergara
1990,4,9.418065152086614,123.18676148347572,7.645354938038495,4_chileno_chile_argentino_chilenos
1990,5,2.622489237552026,123.18676148347572,2.1288726207026776,5_colegio_niños_papá_hijo
1990,6,2.0529322090330435,123.18676148347572,1.6665201555026057,6_quinta_vergara_público_quinta vergara
1990,7,4.411918103248999,123.18676148347572,3.581487207000578,7_vieja_suegra_abuela_abuelita
1990,8,7.321914709210442,123.18676148347572,5.943751277358326,8_anthony_amas_your_you
1990,9,5.34395658332722,123.18676148347572,4.338093248797727,9_auto_dijo dijo_micro_carabineros
1990,10,5.5796311681728215,123.18676148347572,4.5294081125115655,10_maestro_hora hora_ruperto_hora
1990,11,0.2833937975644269,123.18676148347572,0.23005215345517574,11_hijos_mamá_papá_hijo
1990,12,8.323958592890438,123.18676148347572,6.7571859935671865,12_perro_perrito_selva_lobo
1990,13,11.932555500032135,123.18676148347572,9.686556701657238,13_ay ay_salta salta_salta_ay
1990,14,5.830633178639823,123.18676148347572,4.733165405457911,14_ho_ho ho_aplauso_muchas
1990,15,0.6277336183811207,123.18676148347572,0.5095787979338389,15_hombres_mujeres_mujer_hombre
1990,16,2.0,123.18676148347572,1.623551082855831,16_comida_comer_dieta_mamá
1990,17,3.4515008137495737,123.18676148347572,2.8018439418204513,17_natalia_chiqui_alison_javiera
1990,18,1.8456877167830168,123.18676148347572,1.4982841455983869,18_doctor_farmacia_examen_consulta
1990,19,5.733870681080628,123.18676148347572,4.654615976611877,19_través_mar_viña_viña mar
1990,20,3.0,123.18676148347572,2.435326624283747,20_hermana_fea_curado_marihuana
1990,21,5.503098532522183,123.18676148347572,4.467280790769363,21_buenas noches_noches_buenas_pecadora
1990,22,2.8468533399025833,123.18676148347572,2.311005911365289,22_verdad_agradecer_emocionado_quiero agradecer
1990,23,3.8986260882053534,123.18676148347572,3.1648093035778975,23_amante_marido_mujer_matrimonio
